Estuary_name,Site_Code,Estuary_type,Disturbance_class,Summer,Date,Temp C,pH,Salinity (PSU),Turbidity (NTU),Days_Elapsed,Latitude ,Longitude,Seagrass_area (km^2),Mangrove_area (km^2),Total_estuary_area (m^2),Estuary_volume (ML),total_sa_vol,Total_area_saltmarsh (km^2),Average_depth (m),Perimeter (km),openwater_SA.volume,Total_flush_time (days),Retention_factor,Propn_increase_N,percent_cleared,percent_urban,Catchment_area (km^2),lat_area,lon_area
Smiths Lake,SMT,Lake,M,2012,2012-09-30,20.34,,26.41,2.38,1824.0,-32.4,152.52,2.96,0.0,7.05,"23,552.47",10.01,10.01,2.35,27.97,0.3,915.82,36.45,2.19,22.07,19.43,27.97,-32.4,152.5
Spring Creek,SPR,Creek,H,2014,2014-11-12,22.04,8.03,0.64,2.17,2626.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2014-11-12,22.64,8.2,1.12,2.2,2626.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2017-12-18,28.53,8.75,7.92,0.28,3728.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2017-12-18,29.33,8.67,7.95,1.49,3728.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2015-02-19,25.77,8.61,2.16,3.41,2696.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2015-02-19,26.35,8.55,1.63,4.47,2696.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2018-02-20,22.98,8.78,4.38,1.61,3792.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2018-02-20,23.16,8.83,4.37,3.46,3792.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2013,2014-08-01,27.72,9.34,4.8,0.99,2289.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2013,2014-08-01,27.93,9.01,4.12,1.15,2289.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2015-01-29,20.71,7.46,0.15,4.29,2675.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2015-01-29,20.89,7.42,0.17,3.84,2675.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2018-01-25,25.98,8.54,4.74,0.82,3766.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2018-01-25,25.84,8.56,4.76,0.31,3766.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2015-12-03,26.65,8.14,8.81,2.47,2717.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2014,2015-12-03,26.7,7.92,8.32,2.44,2717.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2018-03-13,23.46,7.15,1.49,0.83,3813.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2018-03-13,23.29,7.33,1.41,0.48,3813.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2017-11-24,25.77,9.51,4.33,4.59,3704.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2017-11-24,26.63,9.51,3.42,4.52,3704.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2017-10-30,26.66,8.15,25.15,0.77,3679.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
Spring Creek,SPR,Creek,H,2017,2017-10-30,24.94,8.14,25.12,0.36,3679.0,-34.66,150.85,,,,,,,,5.83,3.46,48.83,0.07,2.67,96.05,16.47,5.83,-34.7,150.8
St Georges Basin,STG,Lake,L,2008,2008-12-16,21.68,,31.44,0.62,439.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2008-12-16,21.77,,31.41,0.9,439.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2008-12-16,21.99,,31.36,1.39,439.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-04-02,25.07,,31.54,0.89,489.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-04-02,25.38,,31.54,1.16,489.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-04-02,26.15,,31.53,1.55,489.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-02-24,22.43,,31.68,1.2,509.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-02-24,22.47,,31.6,1.67,509.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-02-24,22.69,,31.63,1.12,509.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-01-13,22.83,,30.88,0.75,467.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-01-13,22.88,,30.92,0.68,467.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-01-13,23.58,,30.8,1.33,467.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-03-18,22.19,,32.24,1.03,531.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-03-18,22.26,,32.27,0.73,531.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
St Georges Basin,STG,Lake,L,2008,2009-03-18,22.26,,32.25,1.35,531.0,-35.19,150.59,3.17,0.28,37.31,"215,078.90",40.91,40.76,5.28,315.75,0.17,470.66,19.8,1.4,14.72,8.31,315.75,-35.2,150.6
Station Creek,STN,Lagoon,VL,2015,2016-01-04,24.23,7.78,32.88,3.2,3103.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-01-04,25.09,7.55,32.21,3.39,3103.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-12-12,26.87,,33.17,4.5,801.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-12-12,27.18,,33.38,4.45,801.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2015-12-16,24.08,8.2,34.83,2.55,2996.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2015-12-16,26.86,7.9,32.2,3.62,2996.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2018-12-17,27.89,6.35,4.0,20.3,4093.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2018-12-17,29.03,6.57,6.0,22.3,4093.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-06-02,23.54,8.36,35.67,2.21,3048.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-06-02,24.33,8.2,35.11,2.45,3048.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2010-01-23,28.03,,34.65,5.85,843.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2010-01-23,28.63,,34.79,5.7,843.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-01-16,24.21,8.28,34.84,1.96,3027.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-01-16,25.33,7.96,33.02,4.65,3027.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2019-01-16,32.0,7.57,35.2,6.6,4123.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2019-01-16,30.93,7.71,35.49,5.6,4123.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-05-03,28.82,7.59,34.2,4.06,3076.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2016-05-03,29.13,7.42,34.08,3.83,3076.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-11-28,27.84,,29.69,5.4,787.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-11-28,28.33,,29.75,5.45,787.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-12-11,21.05,,27.76,2.58,1867.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-12-11,23.05,,27.2,3.53,1867.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2018-06-11,25.6,7.52,34.3,2.5,4052.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2018-06-11,22.1,7.81,35.4,1.55,4052.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2018-11-21,27.6,7.28,34.3,4.4,4067.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2018,2018-11-21,25.9,7.51,35.3,3.8,4067.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-04-10,22.61,,34.64,3.45,732.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-04-10,22.85,,34.7,3.45,732.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-10-15,23.63,,35.01,4.9,743.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-10-15,23.69,,35.08,4.4,743.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-10-31,28.78,,15.66,9.4,759.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2009,2009-10-31,29.08,,10.58,19.1,759.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-10-30,22.46,,34.57,3.64,1854.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-10-30,22.49,,34.69,2.84,1854.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2015-10-27,25.68,7.92,33.29,4.47,2946.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2015,2015-10-27,26.23,7.81,33.28,3.9,2946.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-09-15,20.24,,33.89,1.82,1809.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-09-15,20.41,,33.68,2.14,1809.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Station Creek,STN,Lagoon,VL,2012,2012-09-27,20.25,,32.88,1.69,1821.0,-29.95,153.26,0.0,0.0,0.25,131.53,0.26,0.25,0.52,21.36,1.94,50.09,0.37,1.02,0.24,0.0,21.36,-30.0,153.3
Salty Lagoon,STY,Lagoon,VL,2015,2015-12-15,30.62,4.92,0.47,0.55,2995.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2015-12-15,30.63,5.04,0.63,0.71,2995.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-04-02,27.84,4.8,0.41,0.67,3046.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-04-02,28.17,5.32,0.96,1.21,3046.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-04-02,28.48,7.09,0.34,3.38,3046.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-01-18,23.25,5.27,0.35,0.84,3029.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-01-18,23.34,6.79,0.32,3.27,3029.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-01-18,23.48,4.73,0.31,0.71,3029.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-07-03,26.94,6.74,2.35,1.8,3078.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-07-03,28.87,7.26,0.35,4.1,3078.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-07-03,30.36,5.22,1.59,1.24,3078.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-03-30,24.29,4.67,0.3,1.11,3101.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-03-30,25.81,6.2,0.49,1.73,3101.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2016-03-30,25.86,6.97,0.21,2.02,3101.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2012,2012-10-30,23.03,,25.72,0.2,1854.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2012,2012-10-30,25.53,,25.53,0.11,1854.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2015-10-28,22.28,7.32,7.99,0.54,2947.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2015,2015-10-28,22.63,7.53,8.17,0.77,2947.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Salty Lagoon,STY,Lagoon,VL,2012,2012-09-17,20.21,,21.5,0.45,1811.0,-29.08,153.44,0.0,0.0,0.16,68.93,0.16,0.16,0.43,3.57,2.3,101.91,0.64,1.0,0.0,0.0,3.57,-29.1,153.4
Swan Lake,SWA,BDL,M,2008,2008-12-16,22.0,,11.33,0.6,427.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2008-12-16,22.25,,11.35,0.38,427.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2014,2014-10-12,24.94,8.95,11.35,2.16,2612.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2014,2014-10-12,25.1,8.91,11.22,2.57,2612.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2009-03-02,26.65,,11.79,0.43,476.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2009-03-02,27.28,,11.97,0.47,476.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2009-02-24,22.48,,11.87,0.41,497.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2009-02-24,22.59,,11.83,0.48,497.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2014,2015-02-18,25.74,8.32,11.28,1.48,2682.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2014,2015-02-18,25.95,8.24,11.26,1.91,2682.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2009-01-13,23.58,,11.31,0.39,455.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2008,2009-01-13,24.08,,11.41,0.31,455.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2013,2014-07-01,27.78,9.02,11.48,1.32,2275.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2013,2014-07-01,27.85,9.0,11.46,2.01,2275.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2014,2015-01-29,21.86,7.92,11.32,1.04,2662.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
Swan Lake,SWA,BDL,M,2014,2015-01-29,22.47,7.72,11.31,1.81,2662.0,-35.2,150.56,0.26,0.0,4.41,"10,997.74",4.68,4.68,2.35,26.38,0.4,460.49,14.65,1.54,12.57,11.79,26.38,-35.2,150.6
